1	377	1
1	750	2
1	1196	3
1	2890	4
1	593	5
1	1215	6
1	1266	7
1	2391	8
1	2723	9
1	2118	10
1	272	11
1	920	12
1	1387	13
1	2947	14
1	2300	15
1	1304	16
1	1250	17
1	951	18
1	1287	19
1	2278	20
1	1219	21
1	2712	22
1	1262	23
1	1272	24
1	741	25
1	858	26
1	2918	27
1	69	28
1	353	29
1	1296	30
1	1200	31
1	2353	32
1	2968	33
1	908	34
1	1527	35
1	589	36
1	514	37
1	2289	38
1	356	39
1	112	40
1	3030	41
1	1231	42
1	1372	43
1	1967	44
1	1221	45
1	924	46
1	1094	47
1	1285	48
1	1248	49
1	2194	50
2	1089	1
2	4226	2
2	47	3
2	8376	4
2	6016	5
2	1619	6
2	4993	7
2	122912	8
2	55247	9
2	67255	10
2	2324	11
2	116797	12
2	1917	13
2	122916	14
2	780	15
2	318	16
2	7153	17
2	1203	18
2	260	19
2	1258	20
2	293	21
2	1291	22
2	2028	23
2	8961	24
2	2959	25
2	49530	26
2	1198	27
2	110	28
2	1036	29
2	96079	30
2	1196	31
2	50	32
2	296	33
2	480	34
2	54286	35
2	527	36
2	68954	37
2	8368	38
2	3307	39
2	2288	40
2	104879	41
2	5952	42
2	541	43
2	356	44
2	1210	45
2	92259	46
2	2571	47
2	33794	48
2	904	49
2	4886	50
4	1036	1
4	953	2
4	1500	3
4	534	4
4	1101	5
4	2396	6
4	101	7
4	1267	8
4	232	9
4	1242	10
4	296	11
4	318	12
4	110	13
4	104	14
4	21	15
4	356	16
4	1221	17
4	2360	18
4	150	19
4	1356	20
4	928	21
4	1358	22
4	866	23
4	17	24
4	36	25
4	1035	26
4	50	27
4	3072	28
4	1653	29
4	933	30
4	527	31
4	1393	32
4	2997	33
4	1663	34
4	2019	35
4	1394	36
4	1059	37
4	2403	38
4	1625	39
4	1247	40
4	260	41
4	1272	42
4	246	43
4	912	44
4	1912	45
4	1617	46
4	2394	47
4	3030	48
4	1299	49
4	905	50
5	224	1
5	141	2
5	342	3
5	17	4
5	62	5
5	376	6
5	160	7
5	587	8
5	454	9
5	296	10
5	318	11
5	593	12
5	480	13
5	236	14
5	225	15
5	10	16
5	316	17
5	500	18
5	280	19
5	648	20
5	47	21
5	32	22
5	539	23
5	292	24
5	235	25
5	25	26
5	48	27
5	300	28
5	50	29
5	246	30
5	266	31
5	380	32
5	19	33
5	231	34
5	288	35
5	165	36
5	161	37
5	95	38
5	356	39
5	253	40
5	377	41
5	339	42
5	11	43
5	508	44
5	73	45
5	36	46
5	2	47
5	497	48
5	317	49
5	185	50
6	185	1
6	529	2
6	1356	3
6	419	4
6	673	5
6	435	6
6	593	7
6	21	8
6	10	9
6	50	10
6	327	11
6	648	12
6	661	13
6	799	14
6	788	15
6	380	16
6	39	17
6	590	18
6	7	19
6	610	20
6	745	21
6	288	22
6	296	23
6	719	24
6	272	25
6	48	26
6	413	27
6	225	28
6	47	29
6	466	30
6	1073	31
6	223	32
6	616	33
6	780	34
6	338	35
6	172	36
6	237	37
6	805	38
6	1022	39
6	707	40
6	543	41
6	161	42
6	585	43
6	315	44
6	248	45
6	280	46
6	420	47
6	19	48
6	29	49
6	44	50
7	1193	1
7	1089	2
7	33794	3
7	1036	4
7	4239	5
7	1148	6
7	5690	7
7	1093	8
7	8784	9
7	745	10
7	589	11
7	318	12
7	1884	13
7	1676	14
7	2985	15
7	296	16
7	288	17
7	58559	18
7	2329	19
7	1270	20
7	1196	21
7	2375	22
7	3000	23
7	223	24
7	34405	25
7	6711	26
7	590	27
7	2502	28
7	60069	29
7	353	30
